Saison,Journée,Domicile,Extérieur,Buts domicile,Buts extérieur,Résultat
2013-2014,1,Montpellier,Paris Saint Germain,1,1,0
2013-2014,1,Evian,Sochaux,1,1,0
2013-2014,1,Lyon,Nice,4,0,1
2013-2014,1,Nantes,Bastia,0,0,0
2013-2014,1,Bordeaux,Monaco,0,2,-1
2013-2014,1,Rennes,Reims,2,1,1
2013-2014,1,Lille,Lorient,1,0,1
2013-2014,1,Valenciennes,Toulouse,3,0,1
2013-2014,1,Guingamp,Marseille,1,3,-1
2013-2014,1,Ajaccio,Saint-Étienne,0,1,-1
2013-2014,2,Sochaux,Lyon,1,3,-1
2013-2014,2,Bastia,Valenciennes,2,0,1
2013-2014,2,Reims,Lille,2,1,1
2013-2014,2,Toulouse,Bordeaux,1,1,0
2013-2014,2,Marseille,Evian,2,0,1
2013-2014,2,Nice,Rennes,2,1,1
2013-2014,2,Saint-Étienne,Guingamp,1,0,1
2013-2014,2,Lorient,Nantes,2,1,1
2013-2014,2,Paris Saint Germain,Ajaccio,1,1,0
2013-2014,2,Monaco,Montpellier,4,1,1
2013-2014,3,Monaco,Toulouse,0,0,0
2013-2014,3,Bordeaux,Bastia,1,0,1
2013-2014,3,Valenciennes,Marseille,0,1,-1
2013-2014,3,Guingamp,Lorient,2,0,1
2013-2014,3,Montpellier,Sochaux,2,1,1
2013-2014,3,Lyon,Reims,0,1,-1
2013-2014,3,Evian,Rennes,1,2,-1
2013-2014,3,Ajaccio,Nice,0,0,0
2013-2014,3,Lille,Saint-Étienne,1,0,1
2013-2014,3,Nantes,Paris Saint Germain,1,2,-1
2013-2014,4,Reims,Nantes,0,0,0
2013-2014,4,Rennes,Lille,0,0,0
2013-2014,4,Bastia,Toulouse,2,1,1
2013-2014,4,Lorient,Valenciennes,1,0,1
2013-2014,4,Paris Saint Germain,Guingamp,2,0,1
2013-2014,4,Sochaux,Ajaccio,0,0,0
2013-2014,4,Evian,Lyon,2,1,1
2013-2014,4,Saint-Étienne,Bordeaux,2,1,1
2013-2014,4,Nice,Montpellier,2,2,0
2013-2014,4,Marseille,Monaco,1,2,-1
2013-2014,5,Bordeaux,Paris Saint Germain,0,2,-1
2013-2014,5,Toulouse,Marseille,1,1,0
2013-2014,5,Ajaccio,Evian,2,3,-1
2013-2014,5,Valenciennes,Saint-Étienne,1,3,-1
2013-2014,5,Nantes,Sochaux,1,0,1
2013-2014,5,Montpellier,Reims,0,0,0
2013-2014,5,Guingamp,Bastia,1,1,0
2013-2014,5,Lyon,Rennes,0,0,0
2013-2014,5,Monaco,Lorient,1,0,1
2013-2014,5,Lille,Nice,0,2,-1
2013-2014,6,Saint-Étienne,Toulouse,1,2,-1
2013-2014,6,Reims,Guingamp,1,1,0
2013-2014,6,Sochaux,Lille,0,2,-1
2013-2014,6,Rennes,Ajaccio,2,0,1
2013-2014,6,Bastia,Marseille,0,0,0
2013-2014,6,Evian,Montpellier,2,2,0
2013-2014,6,Paris Saint Germain,Monaco,1,1,0
2013-2014,6,Lorient,Bordeaux,3,3,0
2013-2014,6,Lyon,Nantes,3,1,1
2013-2014,6,Nice,Valenciennes,4,0,1
2013-2014,7,Lille,Evian,3,0,1
2013-2014,7,Marseille,Saint-Étienne,2,1,1
2013-2014,7,Monaco,Bastia,3,0,1
2013-2014,7,Ajaccio,Lyon,2,1,1
2013-2014,7,Valenciennes,Paris Saint Germain,0,1,-1
2013-2014,7,Guingamp,Sochaux,5,1,1
2013-2014,7,Toulouse,Lorient,1,0,1
2013-2014,7,Bordeaux,Reims,0,0,0
2013-2014,7,Nantes,Nice,2,0,1
2013-2014,7,Montpellier,Rennes,0,0,0
2013-2014,8,Nice,Guingamp,1,0,1
2013-2014,8,Evian,Bordeaux,1,1,0
2013-2014,8,Paris Saint Germain,Toulouse,2,0,1
2013-2014,8,Saint-Étienne,Bastia,2,2,0
2013-2014,8,Lyon,Lille,0,0,0
2013-2014,8,Sochaux,Valenciennes,2,0,1
2013-2014,8,Lorient,Marseille,0,2,-1
2013-2014,8,Reims,Monaco,1,1,0
2013-2014,8,Ajaccio,Montpellier,1,1,0
2013-2014,8,Rennes,Nantes,1,3,-1
2013-2014,9,Bastia,Lorient,4,1,1
2013-2014,9,Nantes,Evian,3,0,1
2013-2014,9,Guingamp,Rennes,2,0,1
2013-2014,9,Toulouse,Nice,1,0,1
2013-2014,9,Valenciennes,Reims,1,1,0
2013-2014,9,Monaco,Saint-Étienne,2,1,1
2013-2014,9,Lille,Ajaccio,3,0,1
2013-2014,9,Montpellier,Lyon,5,1,1
2013-2014,9,Bordeaux,Sochaux,4,1,1
2013-2014,9,Marseille,Paris Saint Germain,1,2,-1
2013-2014,10,Reims,Toulouse,1,2,-1
2013-2014,10,Nice,Marseille,1,0,1
2013-2014,10,Ajaccio,Nantes,0,1,-1
2013-2014,10,Paris Saint Germain,Bastia,4,0,1
2013-2014,10,Montpellier,Lille,0,1,-1
2013-2014,10,Rennes,Valenciennes,2,2,0
2013-2014,10,Evian,Guingamp,1,2,-1
2013-2014,10,Sochaux,Monaco,2,2,0
2013-2014,10,Lyon,Bordeaux,1,1,0
2013-2014,10,Saint-Étienne,Lorient,3,2,1
2013-2014,11,Nantes,Lille,0,1,-1
2013-2014,11,Guingamp,Ajaccio,2,1,1
2013-2014,11,Marseille,Reims,2,3,-1
2013-2014,11,Toulouse,Rennes,0,5,-1
2013-2014,11,Valenciennes,Evian,0,1,-1
2013-2014,11,Lorient,Sochaux,2,1,1
2013-2014,11,Bastia,Nice,1,0,1
2013-2014,11,Saint-Étienne,Paris Saint Germain,2,2,0
2013-2014,11,Bordeaux,Montpellier,2,0,1
2013-2014,11,Monaco,Lyon,2,1,1
2013-2014,12,Paris Saint Germain,Lorient,4,0,1
2013-2014,12,Ajaccio,Valenciennes,1,3,-1
2013-2014,12,Lyon,Guingamp,2,0,1
2013-2014,12,Reims,Bastia,4,2,1
2013-2014,12,Sochaux,Saint-Étienne,0,0,0
2013-2014,12,Evian,Toulouse,2,1,1
2013-2014,12,Rennes,Marseille,1,1,0
2013-2014,12,Lille,Monaco,2,0,1
2013-2014,12,Montpellier,Nantes,1,1,0
2013-2014,12,Nice,Bordeaux,1,2,-1
2013-2014,13,Monaco,Evian,1,1,0
2013-2014,13,Paris Saint Germain,Nice,3,1,1
2013-2014,13,Guingamp,Lille,0,0,0
2013-2014,13,Bastia,Rennes,1,0,1
2013-2014,13,Lorient,Reims,0,0,0
2013-2014,13,Toulouse,Ajaccio,1,1,0
2013-2014,13,Valenciennes,Montpellier,1,1,0
2013-2014,13,Bordeaux,Nantes,0,3,-1
2013-2014,13,Saint-Étienne,Lyon,1,2,-1
2013-2014,13,Marseille,Sochaux,2,1,1
2013-2014,14,Ajaccio,Marseille,1,3,-1
2013-2014,14,Rennes,Bordeaux,1,1,0
2013-2014,14,Lyon,Valenciennes,1,1,0
2013-2014,14,Montpellier,Guingamp,1,1,0
2013-2014,14,Evian,Lorient,0,4,-1
2013-2014,14,Reims,Paris Saint Germain,0,3,-1
2013-2014,14,Sochaux,Bastia,1,1,0
2013-2014,14,Nantes,Monaco,0,1,-1
2013-2014,14,Lille,Toulouse,1,0,1
2013-2014,14,Nice,Saint-Étienne,0,1,-1
2013-2014,15,Marseille,Montpellier,2,0,1
2013-2014,15,Saint-Étienne,Reims,4,0,1
2013-2014,15,Guingamp,Nantes,1,0,1
2013-2014,15,Toulouse,Sochaux,5,1,1
2013-2014,15,Valenciennes,Lille,0,1,-1
2013-2014,15,Lorient,Nice,3,0,1
2013-2014,15,Monaco,Rennes,2,0,1
2013-2014,15,Bordeaux,Ajaccio,4,0,1
2013-2014,15,Bastia,Evian,2,0,1
2013-2014,15,Paris Saint Germain,Lyon,4,0,1
2013-2014,16,Lille,Marseille,1,0,1
2013-2014,16,Nantes,Valenciennes,2,1,1
2013-2014,16,Nice,Monaco,0,3,-1
2013-2014,16,Rennes,Saint-Étienne,3,1,1
2013-2014,16,Evian,Paris Saint Germain,2,0,1
2013-2014,16,Guingamp,Bordeaux,0,1,-1
2013-2014,16,Ajaccio,Bastia,1,1,0
2013-2014,16,Montpellier,Lorient,0,2,-1
2013-2014,16,Sochaux,Reims,0,2,-1
2013-2014,16,Lyon,Toulouse,1,1,0
2013-2014,17,Marseille,Nantes,0,1,-1
2013-2014,17,Paris Saint Germain,Sochaux,5,0,1
2013-2014,17,Valenciennes,Guingamp,1,1,0
2013-2014,17,Reims,Nice,1,0,1
2013-2014,17,Lorient,Rennes,2,0,1
2013-2014,17,Bastia,Lyon,1,3,-1
2013-2014,17,Monaco,Ajaccio,1,0,1
2013-2014,17,Bordeaux,Lille,1,0,1
2013-2014,17,Toulouse,Montpellier,1,1,0
2013-2014,18,Montpellier,Saint-Étienne,0,1,-1
2013-2014,18,Ajaccio,Lorient,1,2,-1
2013-2014,18,Nice,Sochaux,1,0,1
2013-2014,18,Rennes,Paris Saint Germain,1,3,-1
2013-2014,18,Guingamp,Monaco,0,2,-1
2013-2014,18,Evian,Reims,1,1,0
2013-2014,18,Nantes,Toulouse,1,2,-1
2013-2014,18,Bordeaux,Valenciennes,2,1,1
2013-2014,18,Lille,Bastia,2,1,1
2013-2014,18,Lyon,Marseille,2,2,0
2013-2014,19,Monaco,Valenciennes,1,2,-1
2013-2014,19,Nice,Evian,3,1,1
2013-2014,19,Toulouse,Guingamp,0,0,0
2013-2014,19,Reims,Ajaccio,4,1,1
2013-2014,19,Sochaux,Rennes,2,1,1
2013-2014,19,Saint-Étienne,Nantes,2,0,1
2013-2014,19,Bastia,Montpellier,0,0,0
2013-2014,19,Paris Saint Germain,Lille,2,2,0
2013-2014,19,Marseille,Bordeaux,2,2,0
2013-2014,19,Lorient,Lyon,2,2,0
2013-2014,17,Saint-Étienne,Evian,1,0,1
2013-2014,20,Montpellier,Monaco,1,1,0
2013-2014,20,Rennes,Nice,0,0,0
2013-2014,20,Ajaccio,Paris Saint Germain,1,2,-1
2013-2014,20,Lyon,Sochaux,2,0,1
2013-2014,20,Bordeaux,Toulouse,0,1,-1
2013-2014,20,Valenciennes,Bastia,3,2,1
2013-2014,20,Guingamp,Saint-Étienne,0,0,0
2013-2014,20,Nantes,Lorient,1,0,1
2013-2014,20,Evian,Marseille,1,2,-1
2013-2014,20,Lille,Reims,1,2,-1
2013-2014,21,Saint-Étienne,Lille,2,0,1
2013-2014,21,Nice,Ajaccio,2,0,1
2013-2014,21,Bastia,Bordeaux,1,0,1
2013-2014,21,Lorient,Guingamp,2,0,1
2013-2014,21,Rennes,Evian,0,0,0
2013-2014,21,Sochaux,Montpellier,0,2,-1
2013-2014,21,Toulouse,Monaco,0,2,-1
2013-2014,21,Paris Saint Germain,Nantes,5,0,1
2013-2014,21,Reims,Lyon,0,2,-1
2013-2014,22,Lille,Rennes,1,1,0
2013-2014,22,Nantes,Reims,0,0,0
2013-2014,22,Guingamp,Paris Saint Germain,1,1,0
2013-2014,22,Ajaccio,Sochaux,1,1,0
2013-2014,22,Montpellier,Nice,3,1,1
2013-2014,22,Valenciennes,Lorient,1,1,0
2013-2014,22,Monaco,Marseille,2,0,1
2013-2014,22,Bordeaux,Saint-Étienne,2,0,1
2013-2014,22,Lyon,Evian,3,0,1
2013-2014,21,Marseille,Valenciennes,2,1,1
2013-2014,23,Paris Saint Germain,Bordeaux,2,0,1
2013-2014,23,Evian,Ajaccio,1,1,0
2013-2014,23,Reims,Montpellier,2,4,-1
2013-2014,23,Lorient,Monaco,2,2,0
2013-2014,23,Sochaux,Nantes,1,0,1
2013-2014,23,Bastia,Guingamp,3,2,1
2013-2014,23,Saint-Étienne,Valenciennes,3,0,1
2013-2014,23,Marseille,Toulouse,2,2,0
2013-2014,23,Rennes,Lyon,2,0,1
2013-2014,23,Nice,Lille,1,0,1
2013-2014,24,Toulouse,Saint-Étienne,0,0,0
2013-2014,24,Montpellier,Evian,1,1,0
2013-2014,24,Guingamp,Reims,1,2,-1
2013-2014,24,Marseille,Bastia,3,0,1
2013-2014,24,Valenciennes,Nice,2,1,1
2013-2014,24,Lille,Sochaux,2,0,1
2013-2014,24,Ajaccio,Rennes,3,1,1
2013-2014,24,Monaco,Paris Saint Germain,1,1,0
2013-2014,24,Nantes,Lyon,1,2,-1
2013-2014,22,Toulouse,Bastia,1,3,-1
2013-2014,25,Paris Saint Germain,Valenciennes,3,0,1
2013-2014,25,Rennes,Montpellier,2,2,0
2013-2014,25,Sochaux,Guingamp,1,0,1
2013-2014,25,Nice,Nantes,0,0,0
2013-2014,25,Reims,Bordeaux,1,0,1
2013-2014,25,Lorient,Toulouse,1,3,-1
2013-2014,25,Bastia,Monaco,0,2,-1
2013-2014,25,Evian,Lille,2,2,0
2013-2014,25,Lyon,Ajaccio,3,1,1
2013-2014,25,Saint-Étienne,Marseille,1,1,0
2013-2014,26,Monaco,Reims,3,2,1
2013-2014,26,Guingamp,Nice,1,0,1
2013-2014,26,Bordeaux,Evian,2,1,1
2013-2014,26,Marseille,Lorient,1,0,1
2013-2014,26,Bastia,Saint-Étienne,0,2,-1
2013-2014,26,Valenciennes,Sochaux,2,2,0
2013-2014,26,Montpellier,Ajaccio,2,0,1
2013-2014,26,Toulouse,Paris Saint Germain,2,4,-1
2013-2014,26,Lille,Lyon,0,0,0
2013-2014,26,Nantes,Rennes,0,3,-1
2013-2014,24,Bordeaux,Lorient,3,2,1
2013-2014,27,Evian,Nantes,2,0,1
2013-2014,27,Sochaux,Bordeaux,2,0,1
2013-2014,27,Saint-Étienne,Monaco,2,0,1
2013-2014,27,Nice,Toulouse,0,2,-1
2013-2014,27,Rennes,Guingamp,0,2,-1
2013-2014,27,Lorient,Bastia,1,1,0
2013-2014,27,Reims,Valenciennes,3,1,1
2013-2014,27,Ajaccio,Lille,2,3,-1
2013-2014,27,Paris Saint Germain,Marseille,2,0,1
2013-2014,27,Lyon,Montpellier,0,0,0
2013-2014,28,Marseille,Nice,0,1,-1
2013-2014,28,Bastia,Paris Saint Germain,0,3,-1
2013-2014,28,Nantes,Ajaccio,2,2,0
2013-2014,28,Toulouse,Reims,3,2,1
2013-2014,28,Monaco,Sochaux,2,1,1
2013-2014,28,Valenciennes,Rennes,2,1,1
2013-2014,28,Guingamp,Evian,0,1,-1
2013-2014,28,Lille,Montpellier,2,0,1
2013-2014,28,Lorient,Saint-Étienne,1,0,1
2013-2014,28,Bordeaux,Lyon,1,2,-1
2013-2014,29,Reims,Marseille,1,1,0
2013-2014,29,Ajaccio,Guingamp,1,2,-1
2013-2014,29,Nice,Bastia,2,0,1
2013-2014,29,Sochaux,Lorient,2,0,1
2013-2014,29,Rennes,Toulouse,2,3,-1
2013-2014,29,Lille,Nantes,0,0,0
2013-2014,29,Evian,Valenciennes,0,1,-1
2013-2014,29,Montpellier,Bordeaux,1,1,0
2013-2014,29,Lyon,Monaco,2,3,-1
2013-2014,29,Paris Saint Germain,Saint-Étienne,2,0,1
2013-2014,30,Lorient,Paris Saint Germain,0,1,-1
2013-2014,30,Bastia,Reims,2,0,1
2013-2014,30,Nantes,Montpellier,2,1,1
2013-2014,30,Bordeaux,Nice,1,1,0
2013-2014,30,Valenciennes,Ajaccio,2,3,-1
2013-2014,30,Toulouse,Evian,1,1,0
2013-2014,30,Marseille,Rennes,0,1,-1
2013-2014,30,Saint-Étienne,Sochaux,3,1,1
2013-2014,30,Monaco,Lille,1,1,0
2013-2014,30,Guingamp,Lyon,0,1,-1
2013-2014,31,Nice,Paris Saint Germain,0,1,-1
2013-2014,31,Montpellier,Valenciennes,0,0,0
2013-2014,31,Ajaccio,Toulouse,2,2,0
2013-2014,31,Evian,Monaco,1,0,1
2013-2014,31,Nantes,Bordeaux,0,0,0
2013-2014,31,Sochaux,Marseille,1,1,0
2013-2014,31,Reims,Lorient,1,1,0
2013-2014,31,Lyon,Saint-Étienne,1,2,-1
2013-2014,31,Lille,Guingamp,1,0,1
2013-2014,31,Rennes,Bastia,3,0,1
2013-2014,32,Marseille,Ajaccio,3,1,1
2013-2014,32,Bordeaux,Rennes,2,2,0
2013-2014,32,Guingamp,Montpellier,1,2,-1
2013-2014,32,Bastia,Sochaux,2,2,0
2013-2014,32,Lorient,Evian,1,1,0
2013-2014,32,Toulouse,Lille,1,2,-1
2013-2014,32,Paris Saint Germain,Reims,3,0,1
2013-2014,32,Saint-Étienne,Nice,1,1,0
2013-2014,32,Monaco,Nantes,3,1,1
2013-2014,32,Valenciennes,Lyon,1,2,-1
2013-2014,33,Montpellier,Marseille,2,3,-1
2013-2014,33,Ajaccio,Bordeaux,1,1,0
2013-2014,33,Sochaux,Toulouse,2,0,1
2013-2014,33,Nice,Lorient,1,2,-1
2013-2014,33,Lille,Valenciennes,1,0,1
2013-2014,33,Evian,Bastia,2,1,1
2013-2014,33,Rennes,Monaco,0,1,-1
2013-2014,33,Reims,Saint-Étienne,2,2,0
2013-2014,33,Lyon,Paris Saint Germain,1,0,1
2013-2014,33,Nantes,Guingamp,1,0,1
2013-2014,34,Saint-Étienne,Rennes,0,0,0
2013-2014,34,Bastia,Ajaccio,2,1,1
2013-2014,34,Bordeaux,Guingamp,5,1,1
2013-2014,34,Reims,Sochaux,0,1,-1
2013-2014,34,Monaco,Nice,1,0,1
2013-2014,34,Marseille,Lille,0,0,0
2013-2014,34,Valenciennes,Nantes,2,6,-1
2013-2014,34,Lorient,Montpellier,4,4,0
2013-2014,34,Toulouse,Lyon,0,0,0
2013-2014,34,Paris Saint Germain,Evian,1,0,1
2013-2014,35,Nantes,Marseille,1,1,0
2013-2014,35,Rennes,Lorient,1,1,0
2013-2014,35,Guingamp,Valenciennes,1,0,1
2013-2014,35,Montpellier,Toulouse,2,1,1
2013-2014,35,Nice,Reims,1,0,1
2013-2014,35,Ajaccio,Monaco,1,4,-1
2013-2014,35,Evian,Saint-Étienne,1,2,-1
2013-2014,35,Lille,Bordeaux,2,1,1
2013-2014,35,Sochaux,Paris Saint Germain,1,1,0
2013-2014,35,Lyon,Bastia,4,1,1
2013-2014,36,Bastia,Lille,1,1,0
2013-2014,36,Sochaux,Nice,2,0,1
2013-2014,36,Toulouse,Nantes,1,1,0
2013-2014,36,Valenciennes,Bordeaux,0,1,-1
2013-2014,36,Saint-Étienne,Montpellier,2,0,1
2013-2014,36,Lorient,Ajaccio,1,0,1
2013-2014,36,Marseille,Lyon,4,2,1
2013-2014,36,Reims,Evian,1,0,1
2013-2014,36,Paris Saint Germain,Rennes,1,2,-1
2013-2014,36,Monaco,Guingamp,1,1,0
2013-2014,37,Lille,Paris Saint Germain,1,3,-1
2013-2014,37,Nantes,Saint-Étienne,1,3,-1
2013-2014,37,Ajaccio,Reims,2,1,1
2013-2014,37,Lyon,Lorient,0,1,-1
2013-2014,37,Bordeaux,Marseille,1,1,0
2013-2014,37,Guingamp,Toulouse,2,0,1
2013-2014,37,Evian,Nice,2,0,1
2013-2014,37,Rennes,Sochaux,1,2,-1
2013-2014,37,Montpellier,Bastia,0,2,-1
2013-2014,37,Valenciennes,Monaco,1,2,-1
2013-2014,38,Marseille,Guingamp,1,0,1
2013-2014,38,Sochaux,Evian,0,3,-1
2013-2014,38,Bastia,Nantes,0,0,0
2013-2014,38,Paris Saint Germain,Montpellier,4,0,1
2013-2014,38,Nice,Lyon,0,1,-1
2013-2014,38,Saint-Étienne,Ajaccio,3,1,1
2013-2014,38,Monaco,Bordeaux,1,1,0
2013-2014,38,Toulouse,Valenciennes,3,1,1
2013-2014,38,Reims,Rennes,1,3,-1
2013-2014,38,Lorient,Lille,1,4,-1
2014-2015,1,Reims,Paris Saint Germain,2,2,0
2014-2015,1,Nice,Toulouse,3,2,1
2014-2015,1,Guingamp,Saint-Étienne,0,2,-1
2014-2015,1,Nantes,Lens,1,0,1
2014-2015,1,Evian,Caen,0,3,-1
2014-2015,1,Lille,Metz,0,0,0
2014-2015,1,Montpellier,Bordeaux,0,1,-1
2014-2015,1,Bastia,Marseille,3,3,0
2014-2015,1,Lyon,Rennes,2,0,1
2014-2015,1,Monaco,Lorient,1,2,-1
2014-2015,2,Caen,Lille,0,1,-1
2014-2015,2,Paris Saint Germain,Bastia,2,0,1
2014-2015,2,Metz,Nantes,1,1,0
2014-2015,2,Toulouse,Lyon,2,1,1
2014-2015,2,Lens,Guingamp,0,1,-1
2014-2015,2,Rennes,Evian,6,2,1
2014-2015,2,Lorient,Nice,0,0,0
2014-2015,2,Saint-Étienne,Reims,3,1,1
2014-2015,2,Marseille,Montpellier,0,2,-1
2014-2015,2,Bordeaux,Monaco,4,1,1
2014-2015,3,Evian,Paris Saint Germain,0,0,0
2014-2015,3,Guingamp,Marseille,0,1,-1
2014-2015,3,Reims,Caen,0,2,-1
2014-2015,3,Nice,Bordeaux,1,3,-1
2014-2015,3,Bastia,Toulouse,1,0,1
2014-2015,3,Montpellier,Metz,2,0,1
2014-2015,3,Lille,Lorient,2,0,1
2014-2015,3,Lyon,Lens,0,1,-1
2014-2015,3,Saint-Étienne,Rennes,0,0,0
2014-2015,3,Nantes,Monaco,0,1,-1
2014-2015,4,Marseille,Nice,4,0,1
2014-2015,4,Monaco,Lille,1,1,0
2014-2015,4,Nantes,Montpellier,1,0,1
2014-2015,4,Lens,Reims,4,2,1
2014-2015,4,Lorient,Guingamp,4,0,1
2014-2015,4,Caen,Rennes,0,1,-1
2014-2015,4,Toulouse,Evian,1,0,1
2014-2015,4,Bordeaux,Bastia,1,1,0
2014-2015,4,Metz,Lyon,2,1,1
2014-2015,4,Paris Saint Germain,Saint-Étienne,5,0,1
2014-2015,5,Lyon,Monaco,2,1,1
2014-2015,5,Rennes,Paris Saint Germain,1,1,0
2014-2015,5,Reims,Toulouse,2,0,1
2014-2015,5,Nice,Metz,1,0,1
2014-2015,5,Saint-Étienne,Caen,1,0,1
2014-2015,5,Bastia,Lens,1,1,0
2014-2015,5,Montpellier,Lorient,1,0,1
2014-2015,5,Lille,Nantes,2,0,1
2014-2015,5,Guingamp,Bordeaux,2,1,1
2014-2015,5,Evian,Marseille,1,3,-1
2014-2015,6,Bordeaux,Evian,2,1,1
2014-2015,6,Marseille,Rennes,3,0,1
2014-2015,6,Lorient,Reims,0,1,-1
2014-2015,6,Nantes,Nice,2,1,1
2014-2015,6,Toulouse,Caen,3,3,0
2014-2015,6,Metz,Bastia,3,1,1
2014-2015,6,Lille,Montpellier,0,0,0
2014-2015,6,Lens,Saint-Étienne,0,1,-1
2014-2015,6,Monaco,Guingamp,1,0,1
2014-2015,6,Paris Saint Germain,Lyon,1,1,0
2014-2015,7,Reims,Marseille,0,5,-1
2014-2015,7,Rennes,Toulouse,0,3,-1
2014-2015,7,Nice,Lille,1,0,1
2014-2015,7,Evian,Lens,2,1,1
2014-2015,7,Montpellier,Monaco,0,1,-1
2014-2015,7,Lyon,Lorient,4,0,1
2014-2015,7,Guingamp,Metz,0,1,-1
2014-2015,7,Bastia,Nantes,0,0,0
2014-2015,7,Caen,Paris Saint Germain,0,2,-1
2014-2015,7,Saint-Étienne,Bordeaux,1,1,0
2014-2015,8,Monaco,Nice,0,1,-1
2014-2015,8,Toulouse,Paris Saint Germain,1,1,0
2014-2015,8,Montpellier,Guingamp,2,1,1
2014-2015,8,Lorient,Evian,0,2,-1
2014-2015,8,Lille,Bastia,1,0,1
2014-2015,8,Metz,Reims,3,0,1
2014-2015,8,Bordeaux,Rennes,2,1,1
2014-2015,8,Nantes,Lyon,1,1,0
2014-2015,8,Lens,Caen,0,0,0
2014-2015,8,Marseille,Saint-Étienne,2,1,1
2014-2015,9,Reims,Bordeaux,1,0,1
2014-2015,9,Caen,Marseille,1,2,-1
2014-2015,9,Evian,Metz,3,0,1
2014-2015,9,Nice,Montpellier,1,1,0
2014-2015,9,Bastia,Lorient,0,2,-1
2014-2015,9,Rennes,Lens,2,0,1
2014-2015,9,Saint-Étienne,Toulouse,0,1,-1
2014-2015,9,Guingamp,Nantes,0,1,-1
2014-2015,9,Lyon,Lille,3,0,1
2014-2015,9,Paris Saint Germain,Monaco,1,1,0
2014-2015,10,Lens,Paris Saint Germain,1,3,-1
2014-2015,10,Lorient,Saint-Étienne,0,1,-1
2014-2015,10,Monaco,Evian,2,0,1
2014-2015,10,Lille,Guingamp,1,2,-1
2014-2015,10,Metz,Rennes,0,0,0
2014-2015,10,Nice,Bastia,0,1,-1
2014-2015,10,Nantes,Reims,1,1,0
2014-2015,10,Marseille,Toulouse,2,0,1
2014-2015,10,Bordeaux,Caen,1,1,0
2014-2015,10,Lyon,Montpellier,5,1,1
2014-2015,11,Toulouse,Lens,0,2,-1
2014-2015,11,Paris Saint Germain,Bordeaux,3,0,1
2014-2015,11,Bastia,Monaco,1,3,-1
2014-2015,11,Caen,Lorient,2,1,1
2014-2015,11,Reims,Montpellier,1,0,1
2014-2015,11,Evian,Nantes,0,2,-1
2014-2015,11,Rennes,Lille,2,0,1
2014-2015,11,Guingamp,Nice,2,7,-1
2014-2015,11,Saint-Étienne,Metz,1,0,1
2014-2015,11,Lyon,Marseille,1,0,1
2014-2015,12,Monaco,Reims,1,1,0
2014-2015,12,Lorient,Paris Saint Germain,1,2,-1
2014-2015,12,Lille,Saint-Étienne,1,1,0
2014-2015,12,Montpellier,Evian,2,0,1
2014-2015,12,Metz,Caen,3,2,1
2014-2015,12,Nice,Lyon,1,3,-1
2014-2015,12,Guingamp,Bastia,1,0,1
2014-2015,12,Nantes,Rennes,1,1,0
2014-2015,12,Bordeaux,Toulouse,2,1,1
2014-2015,12,Marseille,Lens,2,1,1
2014-2015,13,Rennes,Lorient,1,0,1
2014-2015,13,Lens,Bordeaux,1,2,-1
2014-2015,13,Bastia,Montpellier,2,0,1
2014-2015,13,Toulouse,Metz,3,0,1
2014-2015,13,Caen,Nantes,1,2,-1
2014-2015,13,Evian,Nice,1,0,1
2014-2015,13,Lyon,Guingamp,3,1,1
2014-2015,13,Reims,Lille,2,0,1
2014-2015,13,Saint-Étienne,Monaco,1,1,0
2014-2015,13,Paris Saint Germain,Marseille,2,0,1
2014-2015,14,Metz,Paris Saint Germain,2,3,-1
2014-2015,14,Bastia,Lyon,0,0,0
2014-2015,14,Lorient,Lens,1,0,1
2014-2015,14,Monaco,Caen,2,2,0
2014-2015,14,Guingamp,Rennes,0,1,-1
2014-2015,14,Nice,Reims,0,0,0
2014-2015,14,Nantes,Saint-Étienne,0,0,0
2014-2015,14,Montpellier,Toulouse,2,0,1
2014-2015,14,Marseille,Bordeaux,3,1,1
2014-2015,15,Marseille,Nantes,2,0,1
2014-2015,15,Paris Saint Germain,Nice,1,0,1
2014-2015,15,Lens,Metz,2,0,1
2014-2015,15,Rennes,Monaco,2,0,1
2014-2015,15,Reims,Bastia,2,1,1
2014-2015,15,Caen,Montpellier,1,1,0
2014-2015,15,Toulouse,Lorient,2,3,-1
2014-2015,15,Bordeaux,Lille,1,0,1
2014-2015,15,Evian,Guingamp,2,0,1
2014-2015,15,Saint-Étienne,Lyon,3,0,1
2014-2015,16,Nantes,Toulouse,1,2,-1
2014-2015,16,Lorient,Marseille,1,1,0
2014-2015,16,Monaco,Lens,2,0,1
2014-2015,16,Montpellier,Saint-Étienne,0,2,-1
2014-2015,16,Nice,Rennes,1,2,-1
2014-2015,16,Bastia,Evian,1,2,-1
2014-2015,16,Guingamp,Caen,5,1,1
2014-2015,16,Metz,Bordeaux,0,0,0
2014-2015,16,Lille,Paris Saint Germain,1,1,0
2014-2015,16,Lyon,Reims,2,1,1
2014-2015,17,Toulouse,Monaco,0,2,-1
2014-2015,17,Paris Saint Germain,Nantes,2,1,1
2014-2015,17,Rennes,Montpellier,0,4,-1
2014-2015,17,Caen,Nice,2,3,-1
2014-2015,17,Bordeaux,Lorient,3,2,1
2014-2015,17,Saint-Étienne,Bastia,1,0,1
2014-2015,17,Evian,Lyon,2,3,-1
